epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,158,-3318,-21.0,0.647269248962
2,148,-3105,-20.9797297297,-0.0019409134984
3,146,-3063,-20.9794520548,-0.456338584423
4,158,-3318,-21.0,-0.841997563839
5,158,-3318,-21.0,-1.14708673954
6,148,-3103,-20.9662162162,-1.40195465088
7,164,-3444,-21.0,-1.61070561409
8,158,-3318,-21.0,-1.74119615555
9,158,-3318,-21.0,-1.84938013554
10,158,-3318,-21.0,-1.93556129932
11,164,-3444,-21.0,-2.00083637238
12,159,-3339,-21.0,-2.04684257507
13,146,-3062,-20.9726027397,-2.09391546249
14,164,-3444,-21.0,-2.12705540657
15,159,-3339,-21.0,-2.15478491783
