epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,238,43905,184.474789916,0.523766539739
2,221,51620,233.574660633,1.48589507697
3,192,57595,299.973958333,2.34001295342
4,188,59550,316.755319149,3.1261264562
5,193,72205,374.119170984,3.66465431235
6,184,62535,339.864130435,4.11267603154
7,164,76515,466.554878049,4.2567006414
8,160,76430,477.6875,4.39706548669
9,161,80670,501.055900621,4.29733796438
10,146,82725,566.609589041,4.43213610512
11,137,79960,583.649635036,4.55222087466
12,150,82900,552.666666667,4.59439160472
13,139,78170,562.374100719,4.71486067663
14,135,80480,596.148148148,4.83925313951
15,134,82320,614.328358209,4.9634135573
16,131,83040,633.893129771,4.94770613619
17,135,80795,598.481481481,4.88505716934
18,138,83625,605.97826087,4.91300989896
19,128,81895,639.8046875,4.92765063732
20,137,84165,614.343065693,4.8288160265
21,135,83150,615.925925926,4.70108282522
22,130,87220,670.923076923,4.5895527475
23,140,87135,622.392857143,4.43480746038
24,130,88810,683.153846154,4.62621362892
25,130,88285,679.115384615,4.58512085718
