epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,843,650,0.771055753262,0.0497201475059
2,275,2284,8.30545454545,0.272902833872
3,211,3061,14.5071090047,0.821368522858
4,174,3468,19.9310344828,1.16798847414
5,140,4190,29.9285714286,1.45280213117
6,133,4569,34.3533834586,1.8833375368
7,105,5422,51.6380952381,2.04088972835
8,98,5944,60.6530612245,2.21407656272
9,96,6094,63.4791666667,2.32804320137
10,91,6512,71.5604395604,2.42977279377
11,91,7491,82.3186813187,2.60044498193
12,92,7683,83.5108695652,2.74661298919
13,98,7288,74.3673469388,2.80966859689
14,84,9447,112.464285714,2.87313168205
15,88,9164,104.136363636,2.85233804973
16,84,10394,123.738095238,2.86343040645
17,82,12020,146.585365854,3.01846242214
18,83,11200,134.939759036,2.91550545657
19,78,14357,184.064102564,2.99072699409
20,78,15503,198.756410256,2.90707947678
21,80,15964,199.55,2.8786056639
22,73,15898,217.780821918,2.91661560999
23,73,16912,231.671232877,2.90083324192
24,75,16890,225.2,2.93268478048
25,75,15545,207.266666667,3.07289139424
26,76,14851,195.407894737,3.14862606174
27,70,18440,263.428571429,2.97174283145
28,70,18105,258.642857143,3.12706344579
29,73,18314,250.876712329,2.91557030998
30,72,17854,247.972222222,3.01383526576
31,74,18480,249.72972973,2.95477785714
32,73,19024,260.602739726,2.94314752809
33,71,19267,271.366197183,2.98954845134
34,68,20763,305.338235294,3.04170663242
35,70,19093,272.757142857,3.13760543967
36,65,19621,301.861538462,3.00149644388
37,65,19416,298.707692308,3.03006537648
38,69,19006,275.449275362,3.05140447225
39,63,19752,313.523809524,3.02651810413
40,64,20326,317.59375,3.0092000791
41,60,20548,342.466666667,3.0624723497
42,58,19598,337.896551724,2.92539605811
43,63,20539,326.015873016,2.85343393316
44,58,20027,345.293103448,2.89273854231
45,62,20120,324.516129032,2.84695158612
46,59,19465,329.915254237,2.92067962806
47,60,21234,353.9,2.85269576807
48,59,20394,345.661016949,2.91500681124
