epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,241,2994,12.4232365145,2.59216964684
2,176,3990,22.6704545455,2.37969160099
3,121,4481,37.0330578512,2.50491556253
4,108,5238,48.5,2.62702141397
5,95,6004,63.2,2.73009367809
6,91,7261,79.7912087912,2.84389421886
7,84,8024,95.5238095238,2.93151191348
8,86,8699,101.151162791,2.97138753852
9,84,10486,124.833333333,3.11604757935
10,81,11505,142.037037037,3.15566382073
11,79,14561,184.316455696,3.03980047658
12,78,13636,174.820512821,2.9977999766
13,76,14962,196.868421053,3.01796275953
14,78,16902,216.692307692,3.10441195868
