epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,270,34450,127.592592593,0.732373517225
2,215,54285,252.488372093,1.62224753192
3,226,44190,195.530973451,2.77704268864
4,201,57715,287.139303483,4.15444384592
5,181,62280,344.08839779,4.76297847186
6,189,65245,345.211640212,5.21918924601
7,176,72635,412.698863636,5.6745182891
8,170,71255,419.147058824,6.17993571007
9,179,69780,389.832402235,6.46786626415
10,174,71920,413.333333333,6.56265474695
11,162,73595,454.290123457,6.39898902595
12,166,80950,487.65060241,6.28602204075
13,151,77305,511.953642384,6.01767508026
14,159,81150,510.377358491,5.61172054057
15,151,81960,542.781456954,5.59373323362
