epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,79,4800,60.7594936709,0.312935203314
2,155,21660,139.741935484,0.414288491011
3,158,21620,136.835443038,0.5311165452
4,1,0,0.0,0.562579572201
5,81,3940,48.6419753086,0.570698261261
6,166,28720,173.012048193,0.628957688808
7,79,4060,51.3924050633,0.6632386446
8,76,5780,76.0526315789,0.666851997375
9,79,4060,51.3924050633,0.649698376656
10,122,31280,256.393442623,0.692251980305
11,125,30720,245.76,0.689454138279
12,130,29980,230.615384615,0.709345042706
13,235,21540,91.6595744681,0.696351408958
14,198,20800,105.050505051,0.708894252777
15,85,3920,46.1176470588,0.719584643841
16,124,30860,248.870967742,0.734366476536
17,77,4920,63.8961038961,0.724961519241
18,169,28120,166.390532544,0.72088009119
19,2,0,0.0,0.709115743637
20,170,27720,163.058823529,0.706314980984
21,82,3560,43.4146341463,0.694633305073
22,159,21200,133.333333333,0.711693882942
23,119,31360,263.529411765,0.746868729591
24,123,30860,250.894308943,0.753733336926
25,199,20660,103.819095477,0.754894971848
26,124,30880,249.032258065,0.738702535629
27,1,0,0.0,0.725460469723
28,119,31560,265.210084034,0.760408639908
29,120,30940,257.833333333,0.737889051437
30,122,31000,254.098360656,0.72747272253
31,124,30960,249.677419355,0.727899253368
32,76,4720,62.1052631579,0.718883097172
33,82,3700,45.1219512195,0.708478093147
34,75,5200,69.3333333333,0.713250875473
35,164,27920,170.243902439,0.727755665779
36,124,30940,249.516129032,0.719438314438
37,72,7020,97.5,0.72977077961
38,206,19880,96.5048543689,0.732005357742
39,120,31360,261.333333333,0.735075116158
40,124,30900,249.193548387,0.730411410332
41,125,30800,246.4,0.721847355366
42,157,21660,137.961783439,0.716933071613
43,1,0,0.0,0.7513499856
44,122,31220,255.901639344,0.738634467125
45,1,0,0.0,0.73508900404
46,1,0,0.0,0.757975459099
47,123,30800,250.406504065,0.755911648273
48,124,30960,249.677419355,0.744235157967
49,169,28240,167.100591716,0.765461206436
50,122,30860,252.950819672,0.779825210571
51,165,28080,170.181818182,0.780012607574
52,1,0,0.0,0.802245020866
53,123,31040,252.357723577,0.808548271656
54,122,31180,255.573770492,0.794057130814
55,120,31240,260.333333333,0.774045348167
56,125,30340,242.72,0.759925663471
57,117,31400,268.376068376,0.767389476299
58,124,30540,246.290322581,0.771618843079
59,124,30780,248.225806452,0.796147763729
60,116,31520,271.724137931,0.806950330734
61,1,0,0.0,0.805356025696
62,121,31240,258.181818182,0.813254117966
63,209,20080,96.0765550239,0.799668312073
64,116,31780,273.965517241,0.785108625889
65,126,30300,240.476190476,0.768013298512
66,168,27980,166.547619048,0.772416949272
67,166,28320,170.602409639,0.775137662888
68,118,31260,264.915254237,0.775388360023
69,126,30980,245.873015873,0.768780708313
70,199,20640,103.718592965,0.762501955032
71,1,0,0.0,0.78293299675
72,120,30860,257.166666667,0.801545500755
73,122,31140,255.245901639,0.790140628815
74,155,21340,137.677419355,0.783540010452
75,121,30940,255.702479339,0.801199376583
76,75,6100,81.3333333333,0.794403493404
77,122,31400,257.37704918,0.797667264938
78,121,31440,259.834710744,0.792616903782
79,119,31600,265.546218487,0.818283498287
80,154,21720,141.038961039,0.807048559189
81,123,30640,249.105691057,0.811553180218
82,121,31040,256.52892562,0.806704163551
83,122,30620,250.983606557,0.80591493845
84,124,31080,250.64516129,0.819585740566
85,167,27900,167.065868263,0.803691148758
86,122,31040,254.426229508,0.798115491867
87,84,3980,47.380952381,0.793626785278
88,124,31140,251.129032258,0.818611502647
89,154,21760,141.298701299,0.82569038868
90,153,22040,144.052287582,0.838718950748
91,1,0,0.0,0.822702825069
92,124,31260,252.096774194,0.813271939754
93,232,21500,92.6724137931,0.820209383965
94,167,28180,168.74251497,0.807352721691
95,122,31100,254.918032787,0.810549736023
96,127,30460,239.842519685,0.803129553795
97,119,31480,264.537815126,0.804347515106
98,118,31540,267.288135593,0.811543464661
99,121,31120,257.190082645,0.813315868378
100,154,21420,139.090909091,0.822958528996
101,169,27800,164.49704142,0.846008062363
102,121,31300,258.67768595,0.830336689949
103,211,19980,94.691943128,0.80703151226
104,209,19820,94.8325358852,0.809125304222
105,81,4780,59.012345679,0.833905696869
106,128,30640,239.375,0.826614022255
107,118,31460,266.610169492,0.826155364513
108,168,28180,167.738095238,0.81297647953
109,122,31040,254.426229508,0.796067893505
110,121,31360,259.173553719,0.81664454937
111,123,31160,253.333333333,0.821308374405
112,124,30720,247.741935484,0.800253272057
113,123,30980,251.869918699,0.825721204281
114,121,31280,258.512396694,0.816991627216
115,121,31200,257.851239669,0.822858095169
116,2,0,0.0,0.823244452477
117,200,20720,103.6,0.832545638084
118,1,0,0.0,0.862483561039
119,231,21640,93.6796536797,0.864914655685
120,121,31060,256.694214876,0.878988027573
121,121,31060,256.694214876,0.860532581806
122,208,20320,97.6923076923,0.849476754665
123,123,31120,253.008130081,0.838515937328
124,167,27800,166.467065868,0.827495753765
125,155,21600,139.35483871,0.817978084087
126,121,31080,256.859504132,0.821601331234
127,1,0,0.0,0.831263184547
128,79,3360,42.5316455696,0.858256161213
129,118,31460,266.610169492,0.816334724426
130,156,21440,137.435897436,0.815646767616
131,122,31300,256.557377049,0.818118870258
132,1,0,0.0,0.830825269222
133,125,30600,244.8,0.840822160244
134,120,30760,256.333333333,0.845736265182
135,155,21580,139.225806452,0.831460118294
136,121,31040,256.52892562,0.825318217278
137,122,30820,252.62295082,0.815332472324
138,118,31460,266.610169492,0.837044239044
139,123,30900,251.219512195,0.839815199375
140,123,31220,253.821138211,0.844858944416
