epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,197,817500,4149.74619289,0.434647142887
2,197,790900,4014.72081218,0.765621423721
3,197,775500,3936.54822335,0.969291508198
4,274,456000,1664.23357664,1.06178700924
5,241,621000,2576.76348548,1.06165456772
6,234,620700,2652.56410256,0.986108660698
7,198,795900,4019.6969697,0.873764753342
8,196,818100,4173.97959184,0.79780870676
9,198,773200,3905.05050505,0.717035651207
10,193,812700,4210.88082902,0.69853490591
11,236,625300,2649.57627119,0.700725734234
12,201,779400,3877.6119403,0.67904239893
13,201,790500,3932.8358209,0.657147943974
14,270,461900,1710.74074074,0.647130966187
15,233,628700,2698.2832618,0.629804491997
16,236,639500,2709.74576271,0.649364352226
17,237,619400,2613.5021097,0.652819573879
18,231,644500,2790.04329004,0.640352904797
19,266,459500,1727.44360902,0.63250887394
20,200,780100,3900.5,0.626611769199
21,233,634600,2723.60515021,0.643323123455
22,193,785600,4070.46632124,0.64747774601
23,199,805900,4049.74874372,0.631330788136
24,231,638800,2765.36796537,0.636719584465
25,193,784100,4062.69430052,0.650750398636
26,228,628100,2754.8245614,0.642621695995
27,196,800500,4084.18367347,0.648036420345
28,201,794900,3954.72636816,0.64470499754
29,238,638500,2682.77310924,0.664901554585
