epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,70,-2672,-38.1714285714,0.124217827148
2,70,-1363,-19.4714285714,0.133922953242
3,70,-830,-11.8571428571,0.162050398095
4,70,-1019,-14.5571428571,0.255932409563
5,70,-327,-4.67142857143,0.388646897846
6,70,-504,-7.2,0.546266954632
7,70,-1243,-17.7571428571,0.739507569997
8,70,74,1.05714285714,0.97967197889
9,70,-130,-1.85714285714,1.13374768708
10,70,-4,-0.0571428571429,1.30013334723
11,70,145,2.07142857143,1.46274637959
12,70,53,0.757142857143,1.57474229421
13,70,47,0.671428571429,1.70727012042
14,70,145,2.07142857143,1.83060361555
15,70,147,2.1,1.94020673556
16,70,145,2.07142857143,2.06886484595
17,70,570,8.14285714286,2.13699818036
18,70,75,1.07142857143,2.22397278812
19,70,178,2.54285714286,2.28572101749
20,70,375,5.35714285714,2.34055299178
21,70,253,3.61428571429,2.38028260238
22,70,381,5.44285714286,2.40128707848
23,70,279,3.98571428571,2.46029815271
24,70,688,9.82857142857,2.48922442358
25,70,333,4.75714285714,2.50284160379
26,70,770,11.0,2.56256136071
27,70,647,9.24285714286,2.55940127976
28,70,601,8.58571428571,2.58995566938
29,70,438,6.25714285714,2.64336448967
30,70,489,6.98571428571,2.65300296277
31,70,920,13.1428571429,2.63441413391
32,70,778,11.1142857143,2.61315457098
