mean_loss,epsilon
1.75094282627,0.9999019
0.918963611126,0.9998173
0.756817519665,0.9996679
0.826695382595,0.9996121
0.81788289547,0.9990829
0.738592803478,0.9989092
0.793349981308,0.9987247
0.646105110645,0.9986608
0.812084972858,0.9985222
0.689289391041,0.9984403
0.7794444561,0.9980317
0.893975377083,0.9978112
0.680706858635,0.9975313
0.751314282417,0.9972406
0.931095838547,0.9971056
0.841593623161,0.9970381
0.812059819698,0.9966907
0.876756310463,0.996526
0.822475731373,0.9963568
0.696321189404,0.9962668
0.827558100224,0.9960031
0.775581121445,0.9958726
0.743330061436,0.9957538
0.718203425407,0.9954856
0.726731657982,0.9952984
0.817874789238,0.9952408
0.989463806152,0.9951031
0.839183747768,0.9950365
0.798303306103,0.9945847
1.0140017271,0.9944299
0.838963389397,0.9941608
0.772325515747,0.9940987
0.765091896057,0.9938296
0.712395012379,0.9937162
0.842084109783,0.9934399
0.860811471939,0.9932518
0.847573459148,0.9931294
0.692641973495,0.9930115
0.637628138065,0.9929035
0.673326909542,0.9928378
0.612263798714,0.9927397
0.845434606075,0.9925453
0.775789916515,0.9923491
0.748192489147,0.9922636
0.831679224968,0.9921196
0.77701407671,0.991792
0.717206895351,0.9916912
0.812975168228,0.9915598
0.448161453009,0.9914959
0.689405560493,0.9913123
0.771629810333,0.9911305
0.72562867403,0.9910117
0.469810366631,0.9908434
0.38820707798,0.9907111
0.412470728159,0.9906535
0.347330600023,0.9905896
0.398480176926,0.9904888
0.473396927118,0.9904033
0.457174837589,0.9902485
0.391561537981,0.989974
0.286342561245,0.9898696
0.414397031069,0.9898066
0.387152731419,0.9896284
0.483805149794,0.9894538
0.291337430477,0.9893962
0.424447327852,0.9892603
0.388573527336,0.9891694
0.482613861561,0.9890533
0.472700506449,0.9888796
0.291959911585,0.9887806
0.455628812313,0.9887176
0.375728338957,0.988579
0.519571781158,0.9884755
0.372186630964,0.9882523
0.449808865786,0.9881128
0.293291091919,0.9880453
0.397284328938,0.9876196
0.379222005606,0.98749
0.540528595448,0.9874351
0.324918180704,0.987364
0.416225403547,0.9871894
0.461391448975,0.9870688
0.43760278821,0.9869707
0.403690993786,0.9867538
0.436510562897,0.9862993
0.528238892555,0.9862246
0.353621214628,0.9861067
0.492788881063,0.9860383
0.360501527786,0.9857989
0.436849325895,0.9852751
0.491412967443,0.985096
0.396717280149,0.9849682
0.388304829597,0.9848755
0.457514554262,0.984754000001
0.389683455229,0.984549700001
0.409713327885,0.984456100001
0.443871170282,0.984381400001
0.394684910774,0.984242800001
0.396591126919,0.984178000001
0.381148219109,0.983980900001
0.388539135456,0.983781100001
0.441288560629,0.983631700001
0.463635474443,0.983503000001
0.374948441982,0.983080000001
0.426045566797,0.983013400001
0.406312912703,0.982846900001
0.340339034796,0.982672300001
0.413977235556,0.982574200001
0.394759505987,0.982434700001
0.43026971817,0.982181800001
0.455186963081,0.982127800001
0.31177842617,0.981984700001
0.442521989346,0.981793000001
0.436137616634,0.981587800001
0.393227368593,0.981462700001
0.309016138315,0.981320500001
0.419293045998,0.981149500001
0.284350663424,0.981054100001
0.359033107758,0.980906500001
0.435102134943,0.980839000001
0.393423736095,0.980505100001
0.408417105675,0.980315200001
0.43646812439,0.980027200001
