epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,284,36660,129.084507042,0.6415310799
2,192,41085,213.984375,1.18408858707
3,247,52900,214.170040486,1.64110609825
4,220,55830,253.772727273,2.0029159797
5,184,62820,341.413043478,2.37269934351
6,161,56060,348.198757764,2.71040374702
7,156,66210,424.423076923,3.12840103786
8,142,61125,430.457746479,3.39817783401
9,137,71645,522.95620438,3.79857300474
10,118,69185,586.313559322,3.83825843302
11,130,76400,587.692307692,3.96237646517
12,126,75630,600.238095238,4.08208403744
13,128,82255,642.6171875,4.3292516999
