epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,237,37620,158.734177215,0.627259831477
2,226,58080,256.991150442,1.73576223571
3,219,47215,215.593607306,2.86321932421
4,175,68845,393.4,3.40891274587
5,173,57935,334.884393064,4.17802700539
6,170,70480,414.588235294,5.05738946411
7,165,67165,407.060606061,5.36879492647
8,157,71175,453.343949045,5.6383835329
9,146,74810,512.397260274,5.8425895265
10,150,77025,513.5,5.7570366393
11,137,76320,557.080291971,5.52161692775
12,139,75895,546.007194245,5.37712164636
13,141,78815,558.971631206,5.20327115907
14,138,81140,587.971014493,5.11770769191
15,139,82790,595.611510791,5.34436730132
16,140,84175,601.25,5.24466300866
17,131,75445,575.916030534,5.34284334525
18,129,82005,635.697674419,5.16477739912
19,136,79965,587.977941176,4.98413101216
20,138,84085,609.311594203,5.01370994319
21,135,83825,620.925925926,5.05795463361
22,137,84820,619.124087591,5.10211799864
23,130,84915,653.192307692,4.98669659884
