epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,421,262,0.622327790974,0.485911348416
2,596,1334,2.23825503356,0.477178570069
3,242,2537,10.4834710744,0.593393290626
4,168,3476,20.6904761905,1.08630774209
5,128,4426,34.578125,1.29347978867
6,115,5462,47.4956521739,1.52304366854
7,99,5159,52.1111111111,1.70664042002
8,95,5925,62.3684210526,1.85202086506
9,97,5714,58.9072164948,2.06745590224
10,92,6441,70.0108695652,2.13277942398
11,88,7267,82.5795454545,2.34712134425
12,90,7678,85.3111111111,2.50310867747
13,117,5999,51.2735042735,2.58420220695
14,89,7183,80.7078651685,2.66635265275
15,94,7269,77.329787234,2.74256057084
16,107,6563,61.3364485981,2.87002790066
17,93,8119,87.3010752688,2.9366843839
18,94,7863,83.6489361702,3.02257196941
19,92,7598,82.5869565217,3.0342469434
20,132,5033,38.1287878788,3.03826368433
21,106,8825,83.2547169811,3.07454645843
22,109,6231,57.1651376147,3.11932572957
23,123,6060,49.2682926829,3.13113904331
24,130,5561,42.7769230769,3.10877608649
25,96,6037,62.8854166667,3.19731348929
26,114,6000,52.6315789474,3.12729157424
27,184,3106,16.8804347826,3.1146537746
