epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,244,676,2.77049180328,0.580066800117
2,254,281,1.1062992126,0.373771935701
3,257,258,1.00389105058,0.27905267477
4,226,572,2.53097345133,0.223437905312
5,248,601,2.42338709677,0.216301620007
6,234,777,3.32051282051,0.210105583072
7,253,594,2.34782608696,0.215870380402
8,243,263,1.08230452675,0.212994381785
9,262,608,2.32061068702,0.208340451121
10,234,439,1.87606837607,0.215135708451
11,782,829,1.06010230179,0.227474048734
12,782,831,1.06265984655,0.220769420266
13,257,277,1.07782101167,0.210113763809
14,254,282,1.11023622047,0.212940663099
15,237,744,3.13924050633,0.223547279835
16,765,883,1.15424836601,0.214706271887
17,246,254,1.0325203252,0.20266713202
18,259,747,2.88416988417,0.211694717407
19,772,878,1.13730569948,0.202494695783
20,266,557,2.09398496241,0.210487037897
21,251,232,0.924302788845,0.210289642215
22,239,297,1.24267782427,0.193153426051
23,245,225,0.918367346939,0.204461783171
24,248,580,2.33870967742,0.218249410391
25,235,476,2.02553191489,0.211479574442
26,231,507,2.19480519481,0.204058200121
27,773,866,1.12031047865,0.212268292904
28,758,917,1.20976253298,0.212063401937
